Date,AQI Value
2023-05-11,94
2023-05-11,73
2023-05-11,25
2023-05-11,87
2023-05-11,37
2023-05-11,35
2023-05-11,108
2023-05-11,41
2023-05-11,38
2023-05-11,97
2023-05-11,61
2023-05-11,74
2023-05-11,15
2023-05-11,97
2023-05-11,55
2023-05-11,17
2023-05-11,31
2023-05-11,29
2023-05-11,82
2023-05-11,35
2023-05-11,81
2023-05-11,73
2023-05-11,37
2023-05-11,34
2023-05-11,142
2023-05-11,32
2023-05-11,26
2023-05-11,84
2023-05-11,19
2023-05-11,60
2023-05-11,113
2023-05-11,64
2023-05-11,31
2023-05-11,52
2023-05-11,74
2023-05-11,57
2023-05-11,97
2023-05-11,54
2023-05-11,68
2023-05-11,40
2023-05-11,67
2023-05-11,31
2023-05-11,20
2023-05-11,56
2023-05-11,20
2023-05-11,59
2023-05-11,75
2023-05-11,38
2023-05-11,50
2023-05-11,284
2023-05-11,55
2023-05-11,27
2023-05-11,48
2023-05-11,42
2023-05-11,150
2023-05-11,120
2023-05-11,63
2023-05-11,47
2023-05-11,149
2023-05-11,59
2023-05-11,17
2023-05-11,105
2023-05-11,60
2023-05-11,111
2023-05-11,69
2023-05-11,56
2023-05-11,97
2023-05-11,91
2023-05-11,100
2023-05-11,58
2023-05-11,79
2023-05-11,46
2023-05-11,103
2023-05-11,57
2023-05-11,50
2023-05-11,17
2023-05-11,94
2023-05-11,67
2023-05-18,13
2023-05-18,28
2023-05-18,27
2023-05-18,102
2023-05-18,21
2023-05-18,19
2023-05-18,55
2023-05-18,36
2023-05-18,25
2023-05-18,85
2023-05-18,155
2023-05-18,55
2023-05-18,39
2023-05-18,20
2023-05-18,17
2023-05-18,16
2023-05-18,34
2023-05-18,63
2023-05-18,15
2023-05-18,24
2023-05-18,301
2023-05-18,64
2023-05-18,174
2023-05-18,34
2023-05-18,8
2023-05-18,70
2023-05-18,178
2023-05-18,158
2023-05-18,86
2023-05-18,21
2023-05-18,24
2023-05-18,52
2023-05-18,63
2023-05-18,24
2023-05-18,32
2023-05-18,49
2023-05-18,61
2023-05-18,80
2023-05-18,18
2023-05-18,154
2023-05-18,18
2023-05-18,50
2023-05-18,12
2023-05-18,61
2023-05-18,38
2023-05-18,22
2023-05-18,24
2023-05-18,43
2023-05-18,19
2023-05-18,23
2023-05-18,3
2023-05-18,150
2023-05-18,111
2023-05-18,81
2023-05-18,19
2023-05-18,394
2023-05-18,94
2023-05-18,125
2023-05-18,157
2023-05-18,38
2023-05-18,87
2023-05-18,44
2023-05-18,13
2023-05-18,144
2023-05-18,69
2023-05-18,31
2023-05-18,72
2023-05-18,94
2023-05-18,26
2023-05-18,106
2023-05-18,55
2023-05-18,103
2023-05-18,4
2023-05-18,93
2023-05-18,29
2023-05-18,9
2023-05-18,18
2023-05-18,48
2023-05-18,89
2023-05-18,35
2023-05-18,94
2023-05-18,69
2023-05-18,47
2023-05-18,45
2023-05-18,111
2023-05-18,13
2023-05-18,15
2023-05-18,73
2023-05-18,24
2023-05-18,95
2023-05-18,128
2023-05-18,32
2023-05-18,18
2023-05-18,34
2023-05-18,89
2023-05-18,21
2023-05-18,62
2023-05-18,57
2023-05-18,51
2023-05-18,73
2023-05-18,46
2023-05-18,39
2023-05-18,29
2023-05-18,85
2023-05-18,9
2023-05-18,73
2023-05-18,83
2023-05-18,34
2023-05-18,19
2023-05-18,277
2023-05-18,65
2023-05-18,55
2023-05-18,30
2023-05-18,24
2023-05-18,81
2023-05-18,90
2023-05-18,62
2023-05-18,65
2023-05-18,23
2023-05-18,18
2023-05-18,60
2023-05-18,58
2023-05-18,145
2023-05-18,86
2023-05-18,25
2023-05-18,126
2023-05-18,25
2023-05-18,92
2023-05-18,76
2023-05-18,60
2023-05-18,56
2023-05-18,137
2023-05-18,106
2023-05-18,19
2023-05-18,20
2023-05-18,123
2023-05-18,104
2023-05-25,31
2023-05-25,5
2023-05-25,17
2023-05-25,95
2023-05-25,26
2023-05-25,40
2023-05-25,48
2023-05-25,53
2023-05-25,38
2023-05-25,89
2023-05-25,132
2023-05-25,59
2023-05-25,55
2023-05-25,56
2023-05-25,18
2023-05-25,17
2023-05-25,55
2023-05-25,83
2023-05-25,16
2023-05-25,28
2023-05-25,108
2023-05-25,38
2023-05-25,76
2023-05-25,44
2023-05-25,1
2023-05-25,53
2023-05-25,179
2023-05-25,191
2023-05-25,68
2023-05-25,41
2023-05-25,45
2023-05-25,51
2023-05-25,62
2023-05-25,24
2023-05-25,27
2023-05-25,46
2023-05-25,69
2023-05-25,90
2023-05-25,41
2023-05-25,144
2023-05-25,44
2023-05-25,56
2023-05-25,8
2023-05-25,66
2023-05-25,88
2023-05-25,57
2023-05-25,56
2023-05-25,33
2023-05-25,60
2023-05-25,15
2023-05-25,11
2023-05-25,119
2023-05-25,162
2023-05-25,81
2023-05-25,37
2023-05-25,181
2023-05-25,91
2023-05-25,162
2023-05-25,194
2023-05-25,42
2023-05-25,99
2023-05-25,64
2023-05-25,17
2023-05-25,90
2023-05-25,86
2023-05-25,39
2023-05-25,70
2023-05-25,92
2023-05-25,59
2023-05-25,154
2023-05-25,55
2023-05-25,76
2023-05-25,11
2023-05-25,107
2023-05-25,28
2023-05-25,56
2023-05-25,33
2023-05-25,46
2023-05-25,104
2023-05-25,54
2023-05-25,88
2023-05-25,68
2023-05-25,41
2023-05-25,21
2023-05-25,121
2023-05-25,13
2023-05-25,37
2023-05-25,67
2023-05-25,59
2023-05-25,89
2023-05-25,82
2023-05-25,45
2023-05-25,21
2023-05-25,21
2023-05-25,85
2023-05-25,40
2023-05-25,64
2023-05-25,79
2023-05-25,37
2023-05-25,96
2023-05-25,93
2023-05-25,29
2023-05-25,13
2023-05-25,88
2023-05-25,16
2023-05-25,70
2023-05-25,107
2023-05-25,50
2023-05-25,76
2023-05-25,37
2023-05-25,89
2023-05-25,48
2023-05-25,53
2023-05-25,39
2023-05-25,138
2023-05-25,85
2023-05-25,74
2023-05-25,32
2023-05-25,39
2023-05-25,19
2023-05-25,85
2023-05-25,59
2023-05-25,111
2023-05-25,120
2023-05-25,16
2023-05-25,135
2023-05-25,68
2023-05-25,138
2023-05-25,63
2023-05-25,91
2023-05-25,57
2023-05-25,100
2023-05-25,53
2023-05-25,53
2023-05-25,15
2023-05-25,86
2023-05-25,76
2023-06-01,22
2023-06-01,46
2023-06-01,24
2023-06-01,117
2023-06-01,63
2023-06-01,24
2023-06-01,39
2023-06-01,50
2023-06-01,21
2023-06-01,149
2023-06-01,159
2023-06-01,12
2023-06-01,82
2023-06-01,51
2023-06-01,15
2023-06-01,10
2023-06-01,63
2023-06-01,57
2023-06-01,12
2023-06-01,24
2023-06-01,108
2023-06-01,32
2023-06-01,101
2023-06-01,34
2023-06-01,1
2023-06-01,35
2023-06-01,199
2023-06-01,158
2023-06-01,61
2023-06-01,14
2023-06-01,57
2023-06-01,53
2023-06-01,67
2023-06-01,27
2023-06-01,18
2023-06-01,88
2023-06-01,218
2023-06-01,76
2023-06-01,24
2023-06-01,139
2023-06-01,22
2023-06-01,75
2023-06-01,6
2023-06-01,64
2023-06-01,53
2023-06-01,71
2023-06-01,58
2023-06-01,30
2023-06-01,62
2023-06-01,5
2023-06-01,14
2023-06-01,1
2023-06-01,113
2023-06-01,59
2023-06-01,48
2023-06-01,6
2023-06-01,167
2023-06-01,107
2023-06-01,149
2023-06-01,76
2023-06-01,55
2023-06-01,80
2023-06-01,54
2023-06-01,25
2023-06-01,82
2023-06-01,115
2023-06-01,29
2023-06-01,61
2023-06-01,61
2023-06-01,27
2023-06-01,103
2023-06-01,61
2023-06-01,66
2023-06-01,7
2023-06-01,72
2023-06-01,3
2023-06-01,18
2023-06-01,19
2023-06-01,35
2023-06-01,53
2023-06-01,42
2023-06-01,79
2023-06-01,69
2023-06-01,40
2023-06-01,19
2023-06-01,123
2023-06-01,14
2023-06-01,40
2023-06-01,59
2023-06-01,19
2023-06-01,67
2023-06-01,75
2023-06-01,39
2023-06-01,20
2023-06-01,30
2023-06-01,96
2023-06-01,25
2023-06-01,55
2023-06-01,69
2023-06-01,44
2023-06-01,30
2023-06-01,61
2023-06-01,27
2023-06-01,26
2023-06-01,68
2023-06-01,13
2023-06-01,66
2023-06-01,66
2023-06-01,44
2023-06-01,53
2023-06-01,37
2023-06-01,84
2023-06-01,21
2023-06-01,49
2023-06-01,58
2023-06-01,131
2023-06-01,119
2023-06-01,92
2023-06-01,81
2023-06-01,31
2023-06-01,20
2023-06-01,73
2023-06-01,65
2023-06-01,105
2023-06-01,31
2023-06-01,14
2023-06-01,151
2023-06-01,172
2023-06-01,98
2023-06-01,46
2023-06-01,84
2023-06-01,47
2023-06-01,111
2023-06-01,59
2023-06-01,38
2023-06-01,3
2023-06-01,115
2023-06-01,118
2023-06-08,23
2023-06-08,80
2023-06-08,27
2023-06-08,135
2023-06-08,55
2023-06-08,23
2023-06-08,33
2023-06-08,54
2023-06-08,20
2023-06-08,119
2023-06-08,184
2023-06-08,35
2023-06-08,71
2023-06-08,58
2023-06-08,30
2023-06-08,25
2023-06-08,43
2023-06-08,142
2023-06-08,10
2023-06-08,22
2023-06-08,119
2023-06-08,27
2023-06-08,164
2023-06-08,23
2023-06-08,1
2023-06-08,142
2023-06-08,150
2023-06-08,61
2023-06-08,37
2023-06-08,39
2023-06-08,48
2023-06-08,69
2023-06-08,25
2023-06-08,19
2023-06-08,95
2023-06-08,102
2023-06-08,19
2023-06-08,174
2023-06-08,20
2023-06-08,72
2023-06-08,15
2023-06-08,83
2023-06-08,68
2023-06-08,73
2023-06-08,59
2023-06-08,33
2023-06-08,53
2023-06-08,19
2023-06-08,20
2023-06-08,6
2023-06-08,94
2023-06-08,52
2023-06-08,35
2023-06-08,14
2023-06-08,251
2023-06-08,84
2023-06-08,122
2023-06-08,49
2023-06-08,78
2023-06-08,46
2023-06-08,59
2023-06-08,95
2023-06-08,127
2023-06-08,37
2023-06-08,61
2023-06-08,84
2023-06-08,41
2023-06-08,118
2023-06-08,43
2023-06-08,51
2023-06-08,17
2023-06-08,141
2023-06-08,28
2023-06-08,15
2023-06-08,42
2023-06-08,44
2023-06-08,46
2023-06-08,47
2023-06-08,79
2023-06-08,64
2023-06-08,50
2023-06-08,55
2023-06-08,124
2023-06-08,9
2023-06-08,38
2023-06-08,71
2023-06-08,41
2023-06-08,54
2023-06-08,92
2023-06-08,50
2023-06-08,20
2023-06-08,37
2023-06-08,74
2023-06-08,36
2023-06-08,96
2023-06-08,62
2023-06-08,78
2023-06-08,65
2023-06-08,79
2023-06-08,28
2023-06-08,30
2023-06-08,64
2023-06-08,15
2023-06-08,55
2023-06-08,71
2023-06-08,36
2023-06-08,57
2023-06-08,25
2023-06-08,62
2023-06-08,29
2023-06-08,46
2023-06-08,34
2023-06-08,131
2023-06-08,80
2023-06-08,79
2023-06-08,42
2023-06-08,40
2023-06-08,26
2023-06-08,60
2023-06-08,61
2023-06-08,92
2023-06-08,3
2023-06-08,55
2023-06-08,133
2023-06-08,53
2023-06-08,110
2023-06-08,64
2023-06-08,91
2023-06-08,52
2023-06-08,416
2023-06-08,46
2023-06-08,34
2023-06-08,15
2023-06-08,109
2023-06-08,58
2023-06-15,32
2023-06-15,59
2023-06-15,39
2023-06-15,123
2023-06-15,13
2023-06-15,53
2023-06-15,35
2023-06-15,52
2023-06-15,53
2023-06-15,109
2023-06-15,113
2023-06-15,44
2023-06-15,70
2023-06-15,18
2023-06-15,23
2023-06-15,8
2023-06-15,50
2023-06-15,43
2023-06-15,10
2023-06-15,20
2023-06-15,118
2023-06-15,10
2023-06-15,154
2023-06-15,48
2023-06-15,19
2023-06-15,198
2023-06-15,149
2023-06-15,56
2023-06-15,45
2023-06-15,39
2023-06-15,62
2023-06-15,74
2023-06-15,34
2023-06-15,18
2023-06-15,44
2023-06-15,85
2023-06-15,40
2023-06-15,160
2023-06-15,61
2023-06-15,74
2023-06-15,10
2023-06-15,86
2023-06-15,51
2023-06-15,64
2023-06-15,60
2023-06-15,27
2023-06-15,51
2023-06-15,30
2023-06-15,23
2023-06-15,3
2023-06-15,68
2023-06-15,13
2023-06-15,46
2023-06-15,16
2023-06-15,478
2023-06-15,111
2023-06-15,138
2023-06-15,124
2023-06-15,58
2023-06-15,75
2023-06-15,44
2023-06-15,30
2023-06-15,91
2023-06-15,99
2023-06-15,29
2023-06-15,189
2023-06-15,127
2023-06-15,34
2023-06-15,132
2023-06-15,54
2023-06-15,52
2023-06-15,19
2023-06-15,84
2023-06-15,29
2023-06-15,38
2023-06-15,51
2023-06-15,51
2023-06-15,74
2023-06-15,36
2023-06-15,92
2023-06-15,66
2023-06-15,43
2023-06-15,51
2023-06-15,132
2023-06-15,20
2023-06-15,21
2023-06-15,64
2023-06-15,35
2023-06-15,68
2023-06-15,92
2023-06-15,56
2023-06-15,42
2023-06-15,70
2023-06-15,59
2023-06-15,63
2023-06-15,69
2023-06-15,63
2023-06-15,47
2023-06-15,72
2023-06-15,28
2023-06-15,14
2023-06-15,68
2023-06-15,17
2023-06-15,75
2023-06-15,68
2023-06-15,41
2023-06-15,65
2023-06-15,49
2023-06-15,61
2023-06-15,36
2023-06-15,43
2023-06-15,46
2023-06-15,83
2023-06-15,117
2023-06-15,65
2023-06-15,54
2023-06-15,47
2023-06-15,28
2023-06-15,65
2023-06-15,70
2023-06-15,74
2023-06-15,67
2023-06-15,28
2023-06-15,88
2023-06-15,53
2023-06-15,133
2023-06-15,82
2023-06-15,108
2023-06-15,63
2023-06-15,204
2023-06-15,93
2023-06-15,34
2023-06-15,1
2023-06-15,96
2023-06-15,167
2023-06-22,41
2023-06-22,25
2023-06-22,17
2023-06-22,126
2023-06-22,66
2023-06-22,27
2023-06-22,50
2023-06-22,51
2023-06-22,50
2023-06-22,82
2023-06-22,101
2023-06-22,63
2023-06-22,47
2023-06-22,3
2023-06-22,6
2023-06-22,115
2023-06-22,87
2023-06-22,85
2023-06-22,10
2023-06-22,25
2023-06-22,119
2023-06-22,15
2023-06-22,108
2023-06-22,38
2023-06-22,12
2023-06-22,138
2023-06-22,157
2023-06-22,59
2023-06-22,19
2023-06-22,47
2023-06-22,54
2023-06-22,67
2023-06-22,25
2023-06-22,19
2023-06-22,33
2023-06-22,88
2023-06-22,48
2023-06-22,163
2023-06-22,64
2023-06-22,62
2023-06-22,11
2023-06-22,103
2023-06-22,47
2023-06-22,72
2023-06-22,65
2023-06-22,17
2023-06-22,48
2023-06-22,10
2023-06-22,38
2023-06-22,4
2023-06-22,61
2023-06-22,21
2023-06-22,49
2023-06-22,15
2023-06-22,207
2023-06-22,117
2023-06-22,127
2023-06-22,37
2023-06-22,77
2023-06-22,62
2023-06-22,21
2023-06-22,66
2023-06-22,88
2023-06-22,27
2023-06-22,224
2023-06-22,109
2023-06-22,62
2023-06-22,84
2023-06-22,52
2023-06-22,24
2023-06-22,63
2023-06-22,108
2023-06-22,32
2023-06-22,38
2023-06-22,72
2023-06-22,44
2023-06-22,42
2023-06-22,66
2023-06-22,97
2023-06-22,79
2023-06-22,51
2023-06-22,64
2023-06-22,132
2023-06-22,30
2023-06-22,63
2023-06-22,55
2023-06-22,62
2023-06-22,60
2023-06-22,65
2023-06-22,74
2023-06-22,35
2023-06-22,78
2023-06-22,49
2023-06-22,101
2023-06-22,75
2023-06-22,62
2023-06-22,55
2023-06-22,81
2023-06-22,28
2023-06-22,28
2023-06-22,59
2023-06-22,13
2023-06-22,76
2023-06-22,75
2023-06-22,53
2023-06-22,46
2023-06-22,52
2023-06-22,90
2023-06-22,38
2023-06-22,50
2023-06-22,67
2023-06-22,167
2023-06-22,74
2023-06-22,79
2023-06-22,81
2023-06-22,49
2023-06-22,31
2023-06-22,57
2023-06-22,67
2023-06-22,88
2023-06-22,121
2023-06-22,32
2023-06-22,101
2023-06-22,137
2023-06-22,116
2023-06-22,71
2023-06-22,64
2023-06-22,51
2023-06-22,99
2023-06-22,41
2023-06-22,50
2023-06-22,4
2023-06-22,76
2023-06-22,83
2023-06-29,52
2023-06-29,55
2023-06-29,65
2023-06-29,132
2023-06-29,40
2023-06-29,42
2023-06-29,38
2023-06-29,31
2023-06-29,49
2023-06-29,142
2023-06-29,89
2023-06-29,32
2023-06-29,94
2023-06-29,15
2023-06-29,10
2023-06-29,52
2023-06-29,47
2023-06-29,122
2023-06-29,14
2023-06-29,20
2023-06-29,113
2023-06-29,32
2023-06-29,136
2023-06-29,41
2023-06-29,20
2023-06-29,197
2023-06-29,126
2023-06-29,61
2023-06-29,9
2023-06-29,27
2023-06-29,78
2023-06-29,50
2023-06-29,28
2023-06-29,39
2023-06-29,39
2023-06-29,58
2023-06-29,39
2023-06-29,154
2023-06-29,57
2023-06-29,145
2023-06-29,13
2023-06-29,186
2023-06-29,60
2023-06-29,67
2023-06-29,56
2023-06-29,56
2023-06-29,53
2023-06-29,8
2023-06-29,13
2023-06-29,8
2023-06-29,68
2023-06-29,22
2023-06-29,42
2023-06-29,15
2023-06-29,161
2023-06-29,80
2023-06-29,149
2023-06-29,15
2023-06-29,77
2023-06-29,70
2023-06-29,25
2023-06-29,92
2023-06-29,20
2023-06-29,30
2023-06-29,182
2023-06-29,80
2023-06-29,33
2023-06-29,61
2023-06-29,43
2023-06-29,45
2023-06-29,22
2023-06-29,121
2023-06-29,35
2023-06-29,33
2023-06-29,40
2023-06-29,44
2023-06-29,42
2023-06-29,23
2023-06-29,66
2023-06-29,64
2023-06-29,44
2023-06-29,49
2023-06-29,107
2023-06-29,9
2023-06-29,66
2023-06-29,32
2023-06-29,32
2023-06-29,52
2023-06-29,30
2023-06-29,69
2023-06-29,41
2023-06-29,94
2023-06-29,36
2023-06-29,66
2023-06-29,56
2023-06-29,57
2023-06-29,38
2023-06-29,66
2023-06-29,25
2023-06-29,4
2023-06-29,86
2023-06-29,27
2023-06-29,72
2023-06-29,65
2023-06-29,53
2023-06-29,55
2023-06-29,53
2023-06-29,63
2023-06-29,31
2023-06-29,29
2023-06-29,25
2023-06-29,126
2023-06-29,71
2023-06-29,118
2023-06-29,48
2023-06-29,39
2023-06-29,37
2023-06-29,98
2023-06-29,82
2023-06-29,79
2023-06-29,69
2023-06-29,18
2023-06-29,185
2023-06-29,89
2023-06-29,159
2023-06-29,59
2023-06-29,116
2023-06-29,49
2023-06-29,249
2023-06-29,53
2023-06-29,55
2023-06-29,1
2023-06-29,99
2023-06-29,77
2023-07-06,18
2023-07-06,68
2023-07-06,16
2023-07-06,111
2023-07-06,20
2023-07-06,45
2023-07-06,41
2023-07-06,25
2023-07-06,49
2023-07-06,134
2023-07-06,92
2023-07-06,67
2023-07-06,35
2023-07-06,22
2023-07-06,5
2023-07-06,64
2023-07-06,76
2023-07-06,120
2023-07-06,10
2023-07-06,26
2023-07-06,100
2023-07-06,48
2023-07-06,79
2023-07-06,47
2023-07-06,1
2023-07-06,175
2023-07-06,136
2023-07-06,61
2023-07-06,20
2023-07-06,17
2023-07-06,78
2023-07-06,58
2023-07-06,16
2023-07-06,49
2023-07-06,39
2023-07-06,90
2023-07-06,75
2023-07-06,17
2023-07-06,144
2023-07-06,29
2023-07-06,52
2023-07-06,7
2023-07-06,137
2023-07-06,44
2023-07-06,44
2023-07-06,57
2023-07-06,52
2023-07-06,51
2023-07-06,40
2023-07-06,29
2023-07-06,2
2023-07-06,59
2023-07-06,23
2023-07-06,39
2023-07-06,7
2023-07-06,158
2023-07-06,93
2023-07-06,175
2023-07-06,17
2023-07-06,70
2023-07-06,48
2023-07-06,21
2023-07-06,106
2023-07-06,35
2023-07-06,34
2023-07-06,226
2023-07-06,87
2023-07-06,29
2023-07-06,96
2023-07-06,43
2023-07-06,28
2023-07-06,21
2023-07-06,92
2023-07-06,39
2023-07-06,25
2023-07-06,54
2023-07-06,33
2023-07-06,38
2023-07-06,32
2023-07-06,67
2023-07-06,62
2023-07-06,56
2023-07-06,75
2023-07-06,120
2023-07-06,22
2023-07-06,33
2023-07-06,54
2023-07-06,40
2023-07-06,36
2023-07-06,59
2023-07-06,38
2023-07-06,29
2023-07-06,40
2023-07-06,178
2023-07-06,29
2023-07-06,64
2023-07-06,123
2023-07-06,46
2023-07-06,23
2023-07-06,55
2023-07-06,13
2023-07-06,58
2023-07-06,84
2023-07-06,22
2023-07-06,67
2023-07-06,91
2023-07-06,47
2023-07-06,65
2023-07-06,67
2023-07-06,80
2023-07-06,40
2023-07-06,42
2023-07-06,18
2023-07-06,182
2023-07-06,113
2023-07-06,86
2023-07-06,40
2023-07-06,32
2023-07-06,18
2023-07-06,52
2023-07-06,79
2023-07-06,81
2023-07-06,55
2023-07-06,73
2023-07-06,163
2023-07-06,68
2023-07-06,131
2023-07-06,76
2023-07-06,90
2023-07-06,42
2023-07-06,91
2023-07-06,82
2023-07-06,42
2023-07-06,38
2023-07-06,88
2023-07-06,70
2023-07-13,19
2023-07-13,75
2023-07-13,31
2023-07-13,154
2023-07-13,7
2023-07-13,37
2023-07-13,52
2023-07-13,19
2023-07-13,30
2023-07-13,185
2023-07-13,99
2023-07-13,34
2023-07-13,39
2023-07-13,33
2023-07-13,27
2023-07-13,91
2023-07-13,65
2023-07-13,71
2023-07-13,10
2023-07-13,39
2023-07-13,121
2023-07-13,2
2023-07-13,156
2023-07-13,47
2023-07-13,61
2023-07-13,198
2023-07-13,134
2023-07-13,64
2023-07-13,9
2023-07-13,40
2023-07-13,50
2023-07-13,60
2023-07-13,24
2023-07-13,26
2023-07-13,39
2023-07-13,29
2023-07-13,91
2023-07-13,23
2023-07-13,131
2023-07-13,40
2023-07-13,61
2023-07-13,9
2023-07-13,109
2023-07-13,37
2023-07-13,39
2023-07-13,147
2023-07-13,38
2023-07-13,67
2023-07-13,28
2023-07-13,28
2023-07-13,3
2023-07-13,31
2023-07-13,9
2023-07-13,46
2023-07-13,9
2023-07-13,163
2023-07-13,94
2023-07-13,151
2023-07-13,19
2023-07-13,66
2023-07-13,68
2023-07-13,50
2023-07-13,76
2023-07-13,20
2023-07-13,36
2023-07-13,219
2023-07-13,102
2023-07-13,40
2023-07-13,106
2023-07-13,47
2023-07-13,34
2023-07-13,16
2023-07-13,90
2023-07-13,52
2023-07-13,9
2023-07-13,48
2023-07-13,33
2023-07-13,46
2023-07-13,55
2023-07-13,42
2023-07-13,55
2023-07-13,58
2023-07-13,50
2023-07-13,80
2023-07-13,17
2023-07-13,64
2023-07-13,62
2023-07-13,48
2023-07-13,42
2023-07-13,59
2023-07-13,35
2023-07-13,25
2023-07-13,48
2023-07-13,109
2023-07-13,25
2023-07-13,73
2023-07-13,39
2023-07-13,48
2023-07-13,50
2023-07-13,67
2023-07-13,24
2023-07-13,13
2023-07-13,62
2023-07-13,23
2023-07-13,83
2023-07-13,68
2023-07-13,59
2023-07-13,46
2023-07-13,38
2023-07-13,65
2023-07-13,37
2023-07-13,53
2023-07-13,28
2023-07-13,146
2023-07-13,70
2023-07-13,83
2023-07-13,42
2023-07-13,25
2023-07-13,14
2023-07-13,72
2023-07-13,100
2023-07-13,72
2023-07-13,129
2023-07-13,37
2023-07-13,125
2023-07-13,129
2023-07-13,69
2023-07-13,89
2023-07-13,36
2023-07-13,86
2023-07-13,92
2023-07-13,59
2023-07-13,9
2023-07-13,69
2023-07-13,63
2023-07-20,19
2023-07-20,82
2023-07-20,48
2023-07-20,145
2023-07-20,41
2023-07-20,34
2023-07-20,38
2023-07-20,30
2023-07-20,31
2023-07-20,102
2023-07-20,30
2023-07-20,48
2023-07-20,15
2023-07-20,16
2023-07-20,60
2023-07-20,59
2023-07-20,48
2023-07-20,13
2023-07-20,31
2023-07-20,123
2023-07-20,13
2023-07-20,125
2023-07-20,57
2023-07-20,14
2023-07-20,196
2023-07-20,158
2023-07-20,59
2023-07-20,11
2023-07-20,32
2023-07-20,58
2023-07-20,57
2023-07-20,16
2023-07-20,45
2023-07-20,28
2023-07-20,109
2023-07-20,93
2023-07-20,16
2023-07-20,156
2023-07-20,23
2023-07-20,57
2023-07-20,33
2023-07-20,79
2023-07-20,43
2023-07-20,55
2023-07-20,70
2023-07-20,63
2023-07-20,63
2023-07-20,6
2023-07-20,44
2023-07-20,1
2023-07-20,38
2023-07-20,10
2023-07-20,34
2023-07-20,14
2023-07-20,139
2023-07-20,89
2023-07-20,186
2023-07-20,31
2023-07-20,33
2023-07-20,71
2023-07-20,9
2023-07-20,94
2023-07-20,55
2023-07-20,36
2023-07-20,181
2023-07-20,88
2023-07-20,38
2023-07-20,88
2023-07-20,47
2023-07-20,43
2023-07-20,6
2023-07-20,113
2023-07-20,36
2023-07-20,17
2023-07-20,21
2023-07-20,49
2023-07-20,50
2023-07-20,53
2023-07-20,84
2023-07-20,59
2023-07-20,82
2023-07-20,79
2023-07-20,86
2023-07-20,14
2023-07-20,59
2023-07-20,55
2023-07-20,47
2023-07-20,41
2023-07-20,55
2023-07-20,25
2023-07-20,58
2023-07-20,31
2023-07-20,70
2023-07-20,17
2023-07-20,79
2023-07-20,84
2023-07-20,58
2023-07-20,46
2023-07-20,52
2023-07-20,22
2023-07-20,31
2023-07-20,74
2023-07-20,15
2023-07-20,99
2023-07-20,87
2023-07-20,76
2023-07-20,53
2023-07-20,17
2023-07-20,53
2023-07-20,33
2023-07-20,51
2023-07-20,32
2023-07-20,168
2023-07-20,150
2023-07-20,107
2023-07-20,33
2023-07-20,21
2023-07-20,24
2023-07-20,69
2023-07-20,81
2023-07-20,102
2023-07-20,72
2023-07-20,23
2023-07-20,94
2023-07-20,161
2023-07-20,57
2023-07-20,99
2023-07-20,38
2023-07-20,98
2023-07-20,77
2023-07-20,63
2023-07-20,5
2023-07-20,96
2023-07-20,108
2023-07-27,14
2023-07-27,23
2023-07-27,11
2023-07-27,145
2023-07-27,36
2023-07-27,54
2023-07-27,56
2023-07-27,18
2023-07-27,44
2023-07-27,102
2023-07-27,21
2023-07-27,20
2023-07-27,36
2023-07-27,18
2023-07-27,90
2023-07-27,60
2023-07-27,148
2023-07-27,32
2023-07-27,27
2023-07-27,133
2023-07-27,4
2023-07-27,92
2023-07-27,54
2023-07-27,10
2023-07-27,189
2023-07-27,138
2023-07-27,78
2023-07-27,6
2023-07-27,22
2023-07-27,68
2023-07-27,40
2023-07-27,14
2023-07-27,21
2023-07-27,61
2023-07-27,54
2023-07-27,107
2023-07-27,14
2023-07-27,146
2023-07-27,31
2023-07-27,42
2023-07-27,15
2023-07-27,96
2023-07-27,42
2023-07-27,43
2023-07-27,53
2023-07-27,48
2023-07-27,50
2023-07-27,15
2023-07-27,17
2023-07-27,3
2023-07-27,75
2023-07-27,35
2023-07-27,62
2023-07-27,10
2023-07-27,160
2023-07-27,120
2023-07-27,189
2023-07-27,15
2023-07-27,77
2023-07-27,61
2023-07-27,61
2023-07-27,130
2023-07-27,52
2023-07-27,42
2023-07-27,69
2023-07-27,94
2023-07-27,24
2023-07-27,111
2023-07-27,49
2023-07-27,41
2023-07-27,9
2023-07-27,104
2023-07-27,10
2023-07-27,17
2023-07-27,24
2023-07-27,25
2023-07-27,73
2023-07-27,37
2023-07-27,81
2023-07-27,78
2023-07-27,51
2023-07-27,39
2023-07-27,81
2023-07-27,23
2023-07-27,40
2023-07-27,48
2023-07-27,17
2023-07-27,27
2023-07-27,49
2023-07-27,22
2023-07-27,38
2023-07-27,87
2023-07-27,22
2023-07-27,56
2023-07-27,77
2023-07-27,55
2023-07-27,39
2023-07-27,57
2023-07-27,19
2023-07-27,19
2023-07-27,76
2023-07-27,14
2023-07-27,51
2023-07-27,71
2023-07-27,41
2023-07-27,53
2023-07-27,61
2023-07-27,38
2023-07-27,57
2023-07-27,25
2023-07-27,21
2023-07-27,164
2023-07-27,102
2023-07-27,70
2023-07-27,34
2023-07-27,19
2023-07-27,20
2023-07-27,71
2023-07-27,98
2023-07-27,72
2023-07-27,94
